GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
ADO	7.0227	8.38255	7.6213	3.82481278622e-13	0.0335725367432	0.000805906031127	34.2572	16.0164	1.00102	17.2398
G6PC2	0.0283	0.0232	0.0358	0.005989488755	0.000129510286748	0.257592029385	1.00102	1.00102	1.00102	1.00102
ADK	3.8244	8.6081	3.7681	3.9446293224e-19	2.96235840084e-38	0.256910196454	394.848	329.225	305.979	381.167
PROX2	0.0583	0.03725	0.08345	4.32809107013e-05	0.00146733690197	0.00862815959678	175.957	241.024	221.671	204.987
OR2T35	0.0069	0.01715	0.01065	0.0711967328151	0.357407241752	0.0713307340099	1.00102	1.00102	1.00102	1.00102
PPIL1	11.1654	18.69605	11.6698	4.71559242632e-12	1.79296962264e-21	0.478516898447	406.526	273.946	312.541	414.646
ATCAY	0.0192	0.0226	0.0187	0.199860880142	0.394916348089	0.341378026876	1499.98	1404.32	1450.37	1424.68
RASGRF2	1.7498	2.2326	3.15835	0.259288412462	2.31917490692e-07	1.89581285771e-12	23.9133	11.0112	4.33776	1.00102
CD151	133.796	51.4845	64.171	4.47216036028e-25	0.0589106647485	7.9100138491e-32	2043.31	1849.33	1807.96	2074.23
ZNF480	4.0555	4.59335	4.821	0.00315376827778	0.00238178521946	2.00641827386e-09	567.802	455.243	379.944	507.407
MEIG1	0.0864	0.13825	0.0414	2.03820840445e-07	2.94665442331e-22	9.6611497535e-12	12.4572	64.9552	3.44797	95.8757
ZNF483	0.7371	1.18585	0.93145	6.43195681171e-05	0.555957793256	0.00344050834057	137.363	161.721	86.8665	131.801
ZNF484	1.0968	1.5632	1.8105	2.08418984043e-12	0.0073057695548	1.46099559142e-10	92.7614	143.591	168.839	131.023
ZNF485	1.2169	0.72945	1.28425	2.67345630362e-13	9.54511488094e-14	0.579538631211	1.00102	1.00102	1.00102	1.00102
IGFALS	0.2109	0.51845	0.09985	8.07163006724e-06	1.64933967514e-19	1.47901825629e-06	2183.79	1842.77	1830.54	2256.64
DECR2	14.7303	5.07285	5.56655	4.87285448207e-18	0.996106299352	7.63128718219e-27	1783.15	1491.75	1426.12	1755.57
DECR1	18.8145	28.5474	13.7725	4.0057795566e-09	1.74458711443e-18	4.64818527508e-05	1.00102	1.00102	1.00102	1.00102
S100A2	3.0793	29.7338	1.2101	8.71907246315e-13	5.34293537064e-18	0.0341765387229	880.01	794.923	695.711	739.533
PPIL2	6.4933	6.3515	5.75485	0.473158554889	0.000196959963807	0.00257197665204	964.096	863.771	830.626	979.778
ACVR1	9.9559	11.62955	11.57955	0.000300176149283	0.468855848869	3.03874385209e-06	1.00102	1.00102	1.00102	1.00102
SLC25A2	0.0517	0.012	0.02285	7.07023517962e-06	0.00749545622605	0.010757132038	7.6745	1.22347	49.9399	16.9062
KALRN	1.0137	0.89735	1.80465	0.0125616976998	3.64215150206e-14	2.01340645799e-13	150.376	146.149	170.619	80.9716
MPO	0.0471	0.0547	0.0476	0.962860955064	0.236973132133	0.0889998697335	193.086	202.429	147.706	175.068
JUND	101.5725	78.389	46.30335	0.0137340372442	1.33556786913e-09	2.72474019049e-10	1153.85	927.614	958.868	1012.03
TFF2	0.0969	0.06975	0.04695	0.0581956290065	0.163816412308	0.378762900581	288.628	312.43	306.758	345.575
TFF3	2.9852	2.8975	1.46195	0.299883374983	5.11570514939e-06	0.0105874646871	416.759	237.798	362.926	299.083
HIST1H2AI	0.4361	0.0591	0.6071	9.80468457422e-05	0.00046192329156	0.0685705414222	96.9879	92.539	96.8767	101.993
HIST1H2AG	0.3096	0.158	0.2879	0.00156483369834	0.00315535053817	0.598234064338	98.7675	188.081	96.6543	67.8471
KREMEN1	4.1118	7.3969	4.79185	3.07779533625e-21	5.76716974981e-07	0.00604067583697	403.523	392.734	304.978	403.523
HIST1H2AC	30.0625	27.5415	25.43295	0.963079849328	0.0563604278575	0.039184033081	249.811	195.644	185.189	115.562
THAP11	15.0196	11.39315	11.12425	1.27163089435e-12	0.18215803929	1.27555703438e-20	1425.34	1257.51	1215.8	1497.86
WBSCR17	0.0878	1.9671	0.0577	0.979336821831	0.476014768412	0.436651683216	1.00102	1.00102	1.00102	1.00102
PRPF19	39.3792	31.9751	31.06915	1.42033418018e-10	0.00036842929223	1.21862244781e-22	414.201	500.845	447.791	499.733
PRPF18	2.26	3.37615	2.89265	1.73192586911e-26	2.33719618614e-05	4.81790558375e-14	1.00102	1.22347	40.8195	70.6277
HIGD1A	9.634	28.328	7.4344	0.0184474042683	1.01387609134e-11	0.384216342732	130.467	91.2043	91.9828	8.45308
HIGD1C	0.0632	0.03005	0.06065	7.16380370889e-05	0.0326196030696	0.105606567326	231.347	198.314	239.8	371.268
HIGD1B	4.7413	0.9519	3.3659	2.46973235839e-14	1.03845561489e-08	0.0477179038838	1195.0	1055.74	1031.5	1094.23
KLF8	2.0088	0.98135	2.3456	6.96004391248e-10	3.90954743107e-14	0.0471539882502	7.89695	26.3603	1.44592	1.11225
IDNK	5.0247	9.1813	3.62745	1.42918572096e-11	1.28129410787e-22	2.81647918738e-07	46.1583	1.00102	1.00102	86.5328
PTPN1	21.6049	15.23445	20.9314	4.17377155607e-07	1.16554331385e-07	0.0660135492571	670.24	498.175	497.063	644.881
ADH1C	0.2302	11.7977	0.13905	0.136778510985	2.97231422534e-16	0.389791649431	1.00102	1.00102	1.00102	1.00102
FAM179A	0.0927	0.04225	0.045	4.97348798441e-07	0.0148163562462	1.61122152353e-06	220.114	334.341	191.306	301.197
FAM179B	1.64	3.1269	3.03915	3.76275084045e-43	0.178514471592	4.80818290434e-38	1.00102	1.22347	1.11225	1.00102
TMPRSS9	0.1467	0.01845	0.09655	5.5152751968e-09	8.99226333723e-05	0.0950210439754	1812.07	1475.51	1444.7	1669.93
TRAF2	9.1194	3.16975	4.83295	2.29989623418e-32	2.22121288708e-14	6.96039903969e-27	2949.46	2531.92	2378.54	2597.88
TRAF3	3.9878	3.5343	4.2092	0.000869486913507	4.20954274902e-05	0.222693764862	409.863	386.84	287.627	305.423
TRAF4	9.5653	8.22395	4.9121	0.014095818228	2.73843526717e-16	6.12159416141e-25	1246.38	1139.05	1081.88	1109.91
TRAF5	2.6243	1.32635	2.24425	2.40802562182e-11	2.31521088811e-11	0.0154242434979	178.293	119.344	126.907	66.7348
KLB	0.0623	0.1936	0.06415	0.210708850983	0.348882052172	0.334284862977	132.246	31.8103	151.043	176.736
TRAF7	12.7327	12.1947	10.48735	0.0229298610362	2.12096318546e-05	1.93575952699e-08	2176.78	1900.94	1967.12	2228.05
HOOK2	5.3965	5.6028	4.1104	0.767693245028	0.00108998014198	0.00179989343919	1950.44	1765.14	1683.39	1757.91
HOOK3	3.706	3.59065	5.65095	0.883832713572	1.90946854257e-09	1.68422386381e-12	1.00102	24.8031	1.00102	1.00102
TMPRSS2	0.1159	20.91565	0.11735	6.87133337327e-47	1.01208689387e-17	0.0640003834218	372.492	241.58	184.855	225.897
HOOK1	7.938	11.0521	15.69165	4.2853154989e-07	2.02193702915e-07	2.52947255444e-21	1.00102	1.00102	1.00102	1.00102
TMPRSS4	0.0293	2.64955	0.02165	1.38682176724e-19	7.5408630097e-26	0.469049374813	348.689	282.956	367.931	308.76
TMPRSS5	0.2558	0.05905	0.1695	4.58501320229e-13	1.94070783956e-07	0.0410260104897	59.394	74.9655	76.6338	58.7267
TMPRSS6	0.1824	0.0326	0.0732	0.196566507283	0.0569918473166	0.132964068726	1122.92	982.003	818.28	1034.72
TMPRSS7	0.0073	0.02825	0.0017	0.530264621171	0.20398753358	0.183880711549	1.00102	1.00102	1.22347	1.00102
RUVBL1	6.0422	5.9889	4.49995	0.611093519073	3.86567171799e-15	5.47462354914e-13	353.027	402.411	412.866	399.964
KCNE1L	0.0712	0.05835	0.03585	0.400072330782	0.458738345604	0.271671705227	1.00102	1.00102	1.00102	28.8072
RPL18	249.5181	75.83305	105.41155	3.22500173804e-24	7.34819112957e-07	1.32034587944e-28	1352.38	1231.04	1133.82	1315.68
ABCC10	2.5694	1.93155	1.9449	1.62451027037e-06	0.649138888765	8.99661934457e-08	846.642	669.461	709.947	749.21
UROC1	0.0411	0.00985	0.01735	0.000422200891049	0.000365997696457	0.000483952106656	360.59	338.123	395.515	484.272
CPOX	5.37	3.03615	4.40655	3.27681715854e-14	9.46238527721e-08	0.000697761230358	1.00102	1.00102	1.00102	1.00102
A1CF	2.413	3.0977	5.08125	0.00477700466111	0.0577209288978	2.1214433102e-07	1.00102	1.00102	1.00102	1.00102
CCDC81	0.2328	0.07715	0.1673	2.33549847937e-06	8.13845028257e-07	0.0166158737667	1.00102	10.6776	1.00102	1.00102
HOXC11	0.5596	0.32455	0.346	2.00104992326e-05	0.45349681709	3.93140424772e-07	851.314	644.436	663.455	748.765
EMG1	6.4627	3.8576	3.7781	3.6693231682e-09	0.39603573151	3.77899991455e-14	1352.38	1296.1	1170.75	1390.86
DKC1	9.8637	10.1598	9.44165	0.319920159952	0.0504298271476	0.0143345501002	836.632	771.455	762.89	837.633
ARHGEF40	6.5695	7.8541	7.52105	0.26486278725	0.413350575033	0.572153200214	436.557	372.825	431.886	470.036
TBC1D10C	3.3098	0.30845	1.33335	6.96715944799e-16	5.06536043185e-14	2.78228449692e-11	1539.24	1511.43	1350.05	1492.75
SLC4A1AP	6.7855	6.5524	7.15795	0.556407538037	0.0035440313076	0.0252900238409	778.017	738.866	668.461	644.547
TBC1D10A	2.0853	1.8127	1.62385	0.00216958631734	0.010865992847	4.65889950362e-09	1280.09	1106.02	923.832	1121.03
MUSK	0.0056	0.011	0.00545	0.35566691448	0.843230650816	0.339218919224	1.00102	1.00102	1.00102	1.00102
CCDC80	2.9748	3.02635	3.59915	0.658417998085	0.514564035127	0.797843773639	57.9481	17.5735	47.2705	15.6827
MOV10	10.7253	6.6733	7.3998	8.33075766708e-13	0.038943001115	4.27188489051e-14	697.824	455.465	528.429	472.26
ARMC9	1.4566	1.923	1.5083	2.49963434487e-05	1.80041400813e-06	0.745174006936	401.521	322.218	317.213	388.73
TRIM16L	1.8891	1.592	1.76435	0.000702794764924	0.00618711909742	0.311227965145	285.848	227.343	184.188	227.899
MOCS3	2.2185	1.90875	2.2458	6.70615851302e-05	3.92952037457e-07	0.912028404451	294.968	315.545	386.283	284.958
ALG10	0.5896	0.80875	1.1101	2.16672353713e-10	1.03672727446e-06	2.33607193981e-22	1.00102	1.00102	1.00102	1.00102
BPIFB1	0.0209	0.00545	0.0109	0.00374894274774	0.0134378937793	0.00404916302557	383.169	558.126	498.954	559.905
CDRT15	0.0562	0.03665	0.05405	0.00133953633495	0.016589084786	0.0426577392327	2.89184	32.3664	20.2429	9.23165
COMMD8	9.0463	17.6038	9.70435	2.46053703369e-09	5.37408901386e-11	0.594385913348	1.00102	1.00102	1.00102	1.00102
COMMD9	9.0702	8.0212	6.1173	0.000137282974946	1.82445618103e-19	1.29872512943e-25	13.4582	12.9021	48.9389	1.00102
ATXN7L3	12.0129	10.328	9.7912	0.000174884770435	0.00414273683811	3.40572658981e-11	1439.14	1264.29	1391.42	1545.36
COMMD2	7.4391	7.9243	9.59345	0.386491885396	7.84913844231e-06	9.97379219876e-08	16.6837	1.00102	1.89082	15.6827
COMMD3	4.472	1.77065	2.3285	2.23960980677e-17	4.63918746476e-07	7.46850591322e-19	1.00102	1.00102	1.00102	1.00102
COMMD1	13.2278	9.2055	8.12275	2.86889199808e-10	0.000341987177299	6.59984151724e-21	34.146	32.2552	75.6328	113.672
COMMD6	26.817	20.09305	17.56095	6.71423612882e-05	1.56230849602e-05	2.16324973805e-11	1.00102	1.00102	1.00102	4.22654
COMMD7	32.5138	16.8809	14.54015	1.77500116788e-12	1.01204194789e-05	1.75588867299e-22	627.085	621.301	623.526	640.654
COMMD4	9.7079	6.0817	4.6821	1.63487204396e-13	1.8265503348e-15	1.93763420557e-32	702.273	476.487	741.09	629.532
COMMD5	11.6267	6.2038	5.99145	3.86955180256e-31	0.00232569793086	1.33870195017e-49	2182.78	2000.71	2097.59	2292.12
METTL18	4.7788	4.6495	4.5181	0.110101980492	0.691012901234	0.199329937488	1.00102	1.00102	1.00102	1.00102
METTL12	0.8264	0.7052	0.574	0.0109461794971	0.000233900061654	1.03117457307e-09	1181.54	1156.74	1100.23	1266.52
METTL13	7.0163	9.89065	8.7728	1.12348782965e-18	8.37416550625e-06	1.07876482654e-07	63.5093	3.55919	115.451	1.00102
METTL10	1.3571	1.35425	1.32495	0.624990081933	0.0484791258564	0.0201876979252	193.531	196.2	236.464	202.651
METTL16	3.9457	4.53595	5.06055	0.978293334141	1.34610878502e-07	0.0268684527754	610.401	551.786	568.358	547.782
METTL17	5.419	3.6735	4.53095	1.8007223569e-09	0.00011930833117	0.000291206649048	290.63	238.911	131.023	235.129
METTL14	3.2819	4.67305	4.89185	1.63573931072e-32	0.00754798390542	3.94232978869e-36	1.00102	11.2337	1.00102	1.00102
METTL15	1.9349	2.2419	2.44185	5.14271632142e-08	9.22520955494e-05	4.64392643525e-16	1.00102	2.00204	1.00102	1.00102
ZMYM2	4.7175	6.2139	5.9906	0.000221251220379	0.191845708864	4.67746243925e-06	1.00102	1.00102	1.00102	1.00102
NPR1	12.0535	21.3667	11.64055	2.09276501783e-05	0.000427432490359	0.997314995066	946.411	883.569	766.449	909.818
NPR2	2.9918	2.755	2.77515	0.143233625065	0.281721470836	0.850873819	600.836	590.603	600.502	767.451
ZMYM1	1.8404	2.19285	2.4667	0.000970502308293	0.000571681925377	2.20121176036e-11	366.708	463.14	217.222	206.989
ZMYM6	1.6031	1.4707	1.50405	0.00759159443458	0.116996674698	0.453145795578	237.91	303.866	303.866	197.09
ZMYM4	7.2039	9.2413	9.8983	1.54989523567e-12	0.000377813690796	6.16452793806e-25	310.094	230.235	292.299	242.247
ZMYM5	3.7504	3.58945	4.21405	0.840848561939	2.47742799718e-05	2.59588521186e-06	2.55817	1.00102	2.11327	1.00102
CAMK2D	6.6151	6.3294	8.8223	0.437982056684	1.39626484844e-05	3.80886834875e-08	1.00102	1.00102	1.00102	1.00102
PRRG4	7.8577	11.03035	9.90185	5.66714886324e-06	0.528118923363	0.00154574982484	41.3756	78.3022	2.78062	14.5704
CAMK2G	4.4913	5.39595	4.57895	4.6863590479e-08	7.96483961363e-09	0.404816297198	890.465	826.177	708.168	767.339
CAMK2A	0.0322	0.2771	0.02575	2.95700071463e-15	4.61186157406e-12	0.779185298405	678.582	566.245	543.444	646.104
CAMK2B	0.1251	0.38135	0.07135	0.517988603449	0.388621787554	0.182098986624	682.808	624.527	664.123	598.055
TMEM184A	1.639	1.24855	0.9948	2.33168961504e-05	0.00115592150448	1.37859420732e-11	1237.26	1151.18	1112.02	1397.76
TMEM184B	15.5237	10.008	14.0314	2.38058386947e-14	8.38765870091e-10	0.0207024166717	1268.74	1088.67	1071.98	996.573
EPB41L4A	1.8624	2.1631	4.25755	0.0158584574699	3.19644210837e-16	1.69204028739e-32	1.00102	1.00102	1.00102	1.00102
SHFM1	10.0391	3.6306	4.1944	4.84525711193e-26	7.5344034345e-05	6.07751954716e-32	1.00102	1.00102	1.00102	1.00102
KAZALD1	0.7255	0.9275	0.43345	0.425792524385	1.18883787813e-15	5.91628438325e-05	766.672	652.333	654.001	712.061
LPAR4	0.0944	0.0449	0.12295	0.119439052496	6.88284487005e-09	0.736765916797	1.00102	1.00102	1.00102	1.00102
RNASE10	0.0847	0.02645	0.13035	4.19000552343e-08	1.14080482169e-12	0.00631405788202	72.6297	68.1807	39.8184	90.8706
RNASE13	0.0151	0.03025	0.0116	0.26895819113	5.55915428404e-06	0.00801997634978	369.377	343.462	266.939	336.677
UCKL1	10.7559	6.69205	7.9585	1.25717067433e-13	0.000499812841739	3.97687989284e-09	2081.79	1797.17	1627.66	1929.64
MYL4	0.7139	0.1365	0.42165	5.18365880512e-20	5.99906258918e-10	6.09069320793e-13	700.048	735.751	694.487	761.667
ZSCAN18	3.632	4.12575	3.2481	0.170890353119	7.63005429698e-09	0.00918069627277	465.253	367.375	403.078	469.368
ATL2	7.9666	10.481	9.89935	0.000167114037822	0.246147097841	8.82959013913e-07	284.846	127.575	257.263	200.649
CYP2W1	0.053	0.04215	0.03975	0.0267769106887	0.0975794388017	0.568049739952	698.714	703.719	751.434	733.972
FLYWCH1	6.7031	4.1398	4.49355	3.04760204756e-19	0.0154446461997	4.98388484855e-17	1464.83	1391.87	1464.27	1604.42
ZSCAN16	2.6259	2.25455	1.83425	0.000307204685407	0.00367641515162	2.38871473071e-10	144.036	155.826	26.3603	52.1644
DPY19L2	2.1659	1.77825	2.5843	0.00103734793045	0.000285284067042	0.952545102266	1.00102	1.00102	1.00102	1.7796
CD1D	2.5901	0.37645	2.28695	1.08264387866e-26	2.85517345448e-29	0.0120191180632	13.2357	40.7083	9.56532	16.0164
ENOX2	2.4144	3.2267	3.31275	5.0213210407e-07	0.0296063936615	5.05128103681e-10	1.00102	16.0164	1.00102	1.00102
CD1B	0.0547	0.0248	0.0626	0.265605477909	0.319582994057	0.777914475925	1.00102	1.00102	1.00102	1.00102
CD1C	0.5698	0.615	0.52295	0.133089253657	0.0165792068383	0.353009170814	1.00102	1.00102	5.22756	1.00102
CD1A	0.102	0.02335	0.0756	0.000964480425417	0.102525327518	0.374072640808	1.00102	1.00102	1.00102	1.00102
ANO4	0.7568	0.111	1.1956	5.30708129461e-08	6.89705117028e-06	0.000275161146433	1.00102	1.00102	1.00102	1.00102
NRSN1	0.0063	0.01555	0.0098	0.0597628448367	0.0728082068929	0.55846612825	1.00102	1.00102	1.00102	1.00102
NRSN2	25.119	15.9159	14.70475	8.76532837283e-16	0.0559918524389	1.31351978157e-25	724.406	651.221	572.14	639.097
C9orf50	0.273	0.108	0.1238	1.61240261759e-05	0.0247343789496	6.19847293831e-06	1361.5	1213.8	1250.61	1169.64
CELF3	0.0298	0.02855	0.01775	0.341956476496	0.00119294250601	0.100643489343	501.512	609.734	554.678	541.108
ANO1	6.1955	2.03415	8.8712	1.74300148479e-12	9.68849373704e-19	0.0499148499912	509.409	477.599	419.095	444.899
CELF1	11.1293	12.07115	12.55775	0.29418677749	0.0108912067573	0.000231554596681	409.974	411.198	367.042	481.714
ANO3	0.3603	0.50585	0.86	0.32097726755	1.21221013015e-05	1.90756721827e-10	1.00102	1.00102	1.00102	1.00102
POLR1A	3.1548	4.21225	3.968	1.78437739746e-11	0.179477246763	9.89883729571e-09	342.238	334.453	232.793	269.275
POLR1B	3.2577	4.34445	4.4709	7.6892244423e-14	0.00935459177179	1.19755961086e-22	277.506	229.345	276.727	328.447
POLR1C	3.9873	2.55255	2.35785	9.8975541005e-19	0.585682343925	9.92212660608e-24	1058.41	840.08	757.44	977.776
POLR1D	9.2913	4.7331	7.29635	1.30062981108e-23	4.34292231984e-20	5.58124772799e-09	1.00102	26.249	10.0102	51.2746
POLR1E	9.5857	5.35875	9.08725	3.82682276442e-15	3.87494315646e-16	0.0405820093036	204.431	184.967	240.357	341.349
COL3A1	64.3139	25.7801	84.88235	0.000565071990705	3.58039050906e-06	0.397660134872	1.00102	1.00102	1.00102	1.00102
PEX26	3.1672	3.7445	3.1247	0.000306933801528	1.15992228455e-05	0.58972178338	473.928	386.395	435.222	441.228
HIP1R	12.0884	16.00445	10.05775	0.0235807340616	9.73360197848e-15	1.54449370383e-06	1317.57	1186.32	951.75	1247.16
WDR41	6.2738	4.553	6.6912	2.04208746481e-12	9.57997474341e-14	0.029653836448	1.00102	1.00102	1.00102	4.33776
DUS1L	15.205	8.42075	7.1466	3.53687356524e-21	1.82370334745e-07	2.15759368568e-40	2856.03	2769.05	2860.81	3301.71
WDR43	8.325	8.0712	11.6524	0.238108458145	2.27261018202e-15	8.01251154854e-17	438.114	268.719	302.42	357.699
WDR44	3.6558	4.91925	6.13285	1.65225951202e-13	6.16433273815e-07	3.96593116729e-30	1.00102	15.349	1.00102	4.00409
WDR45	8.0768	4.19615	3.8207	1.47858275542e-15	0.0603805972539	4.31206001924e-25	531.877	419.206	463.696	492.058
WDR46	15.674	10.71325	12.03165	1.61237604785e-08	0.0688460348315	3.90479338664e-09	1463.16	1368.18	1186.32	1384.64
WDR47	3.802	5.886	6.4832	8.44015887551e-30	0.00117711823336	3.05433349709e-44	374.382	191.418	271.833	260.822
WDR48	4.5824	10.37335	6.17755	3.59556807216e-78	6.77585045437e-36	1.98585255806e-16	1.00102	1.00102	1.00102	6.22858
WDR49	0.015	0.0936	0.0144	1.02510462379e-14	9.18156253424e-08	0.248577466035	1.00102	1.00102	1.00102	1.00102
GTF2B	10.5308	10.1569	9.20195	0.678399463839	0.00183512840075	0.000301388566702	1.00102	1.00102	3.22552	1.00102
GRM8	0.6238	0.3242	0.9472	0.00132229967907	9.73074648431e-08	0.00268950610564	1.00102	1.00102	1.00102	1.00102
JAK3	6.4971	0.7443	3.4522	2.04489333236e-19	2.00402042973e-14	1.84963393667e-09	1043.18	1065.31	923.054	1047.63
ADAM32	0.1046	0.03225	0.0667	7.13153729535e-09	0.0301076348349	0.566490593768	11.7898	4.33776	1.00102	1.00102
MN1	1.1538	0.76495	1.3149	0.000939428799261	1.61658550478e-05	0.236659635596	368.265	261.156	176.291	229.345
NR1H4	13.4389	7.28885	12.55435	1.60643350528e-08	8.22454683315e-08	0.723597945926	1.00102	1.00102	1.00102	1.00102
GRM5	0.0149	0.016	0.026	0.0280665174399	0.0342341718898	0.050076907814	1.00102	1.00102	1.00102	1.00102
GRM6	0.0569	0.03185	0.03335	0.000112206428182	0.0200290922438	0.000141287863414	279.396	353.361	381.056	251.368
SLC30A2	0.1917	7.187	0.0983	7.64191978121e-16	1.04241930906e-19	0.216550118449	820.282	779.685	681.585	763.113
GRM1	0.0219	0.9171	0.0304	3.51425340393e-22	2.06181733378e-19	0.536118558324	1.00102	1.00102	1.00102	1.00102
GRM2	0.0669	0.0279	0.0589	3.14921578932e-07	6.34693909812e-08	0.117371923473	602.838	456.466	546.892	532.655
NR1H3	11.2393	4.52405	7.67525	2.91081404075e-23	1.51323965522e-13	1.0559979369e-13	615.184	674.133	567.58	658.339
HOXB8	2.4454	13.9456	1.6874	8.2593783893e-32	1.4261781288e-28	0.0668018912438	1096.01	908.261	936.178	981.781
HOXB9	1.1859	20.1436	0.62505	4.19656156865e-36	3.89274895127e-34	0.0944843693423	1066.53	878.23	928.059	947.635
NMRAL1	17.0841	9.2454	7.8616	9.05187569154e-18	5.69523556296e-05	6.62274031035e-31	1039.62	1048.52	871.557	998.242
HOXB2	9.1253	11.98465	7.19545	1.9989291977e-10	1.32685635739e-16	6.87518072179e-05	882.012	783.133	718.845	861.547
DNAJC30	7.5058	6.9203	4.61165	0.0113488178779	2.0771313745e-18	4.23199754417e-20	939.738	944.631	1015.82	1046.51
HOXB6	1.4724	4.46205	0.96805	1.02137031748e-24	2.38653492467e-25	0.00527445626786	1149.73	948.079	927.948	1005.14
CHUK	3.1413	7.20815	5.0104	8.24406403951e-56	7.15351818119e-12	4.62778161635e-22	261.823	268.719	158.829	242.47
HOXB4	3.9415	3.4883	2.99545	0.719318259373	0.000123759635252	1.01618486456e-05	1127.82	934.844	791.809	1004.92
HOXB5	1.8909	5.3798	1.1662	7.71284000628e-16	2.66433304344e-27	0.000141892337316	1164.41	949.97	885.349	1017.48
PPARG	5.587	5.04695	5.4387	0.0472703318782	0.0269599862711	0.896552568467	64.9552	22.2449	52.4981	91.8716
PPARD	15.5307	8.53495	13.52645	1.50586121326e-11	9.41644597024e-08	0.0597112337509	565.244	505.628	569.359	669.684
LINGO4	0.2237	0.24875	0.228	0.844191123442	0.942907264249	0.779577289801	646.66	551.675	569.471	612.07
GHRHR	0.018	0.04955	0.01675	0.000133194251924	1.35446061066e-11	0.0274619751089	1.00102	1.00102	22.6898	1.00102
PPARA	3.5082	9.3708	5.667	7.0552830457e-35	9.21903877612e-15	8.43113482626e-16	922.609	837.188	640.988	803.821
LINGO3	0.1642	0.02145	0.15995	3.65551875954e-13	1.11827500853e-10	0.736037868833	1921.63	1788.16	1755.13	1896.49
CSGALNACT2	7.9832	5.0273	11.3677	4.82696395399e-09	5.75533176915e-22	5.46830850178e-14	8.89798	1.00102	29.0296	15.7939
CSGALNACT1	3.332	4.32405	5.20405	0.570718445462	0.00191195208355	2.15096461329e-05	10.7888	9.56532	22.2449	37.9276
C5orf15	64.1919	54.3676	79.4478	4.80265528072e-05	1.76178606458e-06	0.0078915662473	369.044	233.906	355.919	352.694
RHOJ	7.0415	4.23845	8.1823	1.10126729265e-05	2.42365019746e-08	0.231060520421	1.00102	1.00102	1.00102	1.00102
TSNARE1	5.3453	2.66565	3.7918	5.45263556517e-14	1.16484894395e-07	5.18030244132e-09	575.254	679.472	611.958	577.59
MAGOHB	3.3327	1.7239	2.3035	1.02231761877e-20	9.59714347311e-09	1.25961693231e-10	221.448	179.183	43.7113	113.894
GATSL3	0.1598	0.06395	0.084	0.000340738796873	0.00188661090711	0.000540726878377	1271.97	1235.26	1059.3	1260.51
MPP3	0.8297	0.5172	0.57975	4.58166069273e-07	0.000817209145016	0.000248190840287	839.524	828.735	805.712	859.322
CD14	85.4899	21.6057	49.8298	1.44309476118e-11	5.13858608237e-07	0.000769577314531	371.379	343.351	373.27	255.706
ANKRD24	0.8359	0.5606	0.44375	4.84815049673e-05	0.466884292362	1.24228276605e-07	1598.97	1373.4	1299.66	1465.61
MYZAP	0.1714	0.72535	0.1103	0.307265188021	0.628575803545	0.623064763578	5.89491	1.11225	20.9102	50.3848
GADD45A	27.2242	47.99405	28.52905	1.96176198956e-07	4.49432098929e-06	0.911246810423	111.113	124.46	95.9869	150.042
EFCAB4B	0.38	0.0793	0.4714	1.64762104383e-14	1.09840190048e-20	0.0346135497868	273.724	151.043	116.23	242.136
C14orf37	0.3179	7.00615	0.68175	1.97952507381e-50	1.29764890245e-35	4.50934630878e-05	1.00102	16.9062	16.5725	17.796
EFCAB4A	5.1112	1.2443	1.57955	2.44581859086e-13	0.0123827711487	2.45038952031e-15	2044.09	1862.68	1814.52	2082.46
MPP1	10.1014	11.64315	10.8618	0.0889880276868	0.252946396603	0.474901358067	742.536	725.074	802.931	742.425
ANKRD22	1.0471	1.55345	0.9844	0.42198759007	0.445633159492	0.989637604206	1.00102	8.89798	1.00102	1.00102
MORC2	4.2524	3.1438	4.04775	6.24109012752e-09	2.28664997337e-10	0.204785955101	834.63	575.477	567.802	664.012
PLXND1	29.0475	10.16305	32.9906	1.52372735435e-23	1.16724512006e-21	0.0831008141009	440.339	489.611	476.375	409.529
ASH2L	8.257	9.5333	9.75965	2.44231678683e-09	0.417973569753	4.43402874457e-08	75.0767	120.679	135.36	94.9859
PRKDC	5.2088	11.27455	10.1093	2.21619721728e-21	0.335125680818	3.67630047286e-22	413.422	409.752	372.269	507.073
MKRN1	19.5387	20.4186	20.45605	0.00764181648242	0.323118107356	0.0529151416261	246.14	259.598	283.623	153.601
RHOC	55.0679	29.9583	26.72525	1.42728251988e-16	6.31097911327e-05	3.24107504843e-31	728.188	579.926	542.443	564.243
MKRN3	0.0134	0.0213	0.01195	0.281999908805	0.722187729177	0.129641487038	1.00102	1.00102	1.00102	1.00102
MKRN2	2.3536	3.87895	2.48055	4.5078161018e-31	4.85308846526e-25	0.0567914338024	172.176	180.74	165.057	188.637
ADRA2A	0.72	1.8149	0.63045	0.00416322161464	7.27181756497e-05	0.31574189691	1.00102	1.00102	1.00102	1.00102
DYRK4	2.8874	1.59515	1.62775	1.47350946381e-23	0.454516130689	4.37510055071e-31	260.155	135.694	172.843	135.917
LHFPL4	0.0132	0.05365	0.0152	0.826471238593	0.852931387923	0.70016371955	176.847	187.302	61.5073	158.05
