GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
ZYG11B	5.2966	10.3829	9.833	1.31175086488e-35	0.210811071351	1.25134696518e-18	381.501	370.156	395.07	461.249
TAGLN2	301.658	113.55205	184.89875	1.06783115156e-25	1.01979231814e-06	2.76645518761e-17	537.883	410.642	395.96	413.311
NARS2	4.0466	7.91975	4.9012	3.79289013159e-39	3.6312204043e-18	1.17575870937e-05	21.6888	93.7624	2.55817	106.22
DHODH	2.8876	1.97475	2.1495	2.80324266913e-12	0.0033260648429	9.13342212158e-10	444.12	376.941	290.408	209.77
FAM98A	8.5426	11.86435	8.60405	8.13128748551e-09	1.07009917542e-13	0.594991532564	1.00102	1.00102	1.00102	1.00102
CIAO1	23.1593	25.04565	20.64575	0.11576588838	3.75644156041e-13	5.59454928472e-09	867.33	822.729	758.219	751.879
NOP14	5.3949	5.80795	6.67745	0.383531071466	1.72407821918e-05	5.07764605653e-08	966.543	842.416	747.43	912.487
NOP16	7.1595	2.2782	3.5564	4.84220698714e-32	2.19839523225e-14	3.82848567952e-29	476.598	368.487	460.581	553.899
MAML1	8.1218	6.956	9.8107	1.02035539701e-06	5.43337478483e-19	1.2042703409e-08	965.542	1013.59	912.71	1101.68
TUBB6	23.0163	7.00555	15.78715	1.33010927655e-22	9.86933939014e-12	4.11384506674e-13	95.3196	166.503	177.96	155.826
TUBB3	0.0422	0.0078	0.02485	0.000121576535995	1.18823001718e-06	7.87343910378e-05	1769.7	1666.48	1549.03	1675.71
SH3BGRL3	221.8968	64.6431	79.8088	4.95885742186e-18	0.00910832504655	2.27932057605e-23	1081.55	1070.2	932.619	1003.8
TFDP1	13.5858	17.5445	15.863	4.38742202398e-09	1.71140364487e-05	0.00279003700492	423.655	429.995	284.402	312.541
MKNK2	28.8696	23.1981	23.7324	6.10397388876e-07	0.183868444361	0.000168512633335	2102.93	1966.79	1866.46	2098.59
CD83	7.2271	14.5875	7.4473	2.71336907961e-14	1.30800775189e-10	0.409887214498	117.898	131.69	117.565	112.893
CD82	7.0246	12.66185	4.9041	1.52577703316e-06	1.09540700199e-08	0.01685431548	402.189	271.5	303.643	337.011
BNIP3L	67.0193	38.21245	79.88275	1.99521633136e-11	1.5590160105e-11	0.00747964519341	7.00716	15.4602	40.2633	1.00102
EFNA3	3.0631	0.30025	1.00675	3.7465232708e-22	9.09441965302e-14	6.17418236096e-21	1395.98	1235.15	1070.32	1410.44
EFNA1	81.3029	25.0283	51.8199	2.33125972658e-20	2.26344382893e-12	4.26231648849e-11	1337.81	1129.6	1118.36	1206.79
LIMK1	7.0708	3.36805	3.6067	2.41158957943e-10	0.0142423697069	1.99910113388e-10	1049.96	1140.72	997.018	1035.17
MAP4	20.7687	26.96285	22.17895	5.96529328149e-12	6.00717328971e-11	0.203655578993	629.754	601.058	519.642	610.29
ESRRA	17.363	21.94745	12.0904	0.408393077489	4.45740852431e-07	8.81582840968e-05	1462.05	1212.24	1176.98	1402.77
DMRTA1	1.4372	2.11935	1.87045	0.000603447449316	0.213079387811	0.0162542103621	1.00102	1.00102	1.00102	1.00102
YY1AP1	6.253	6.56025	7.52595	0.742600862862	4.28078589751e-06	0.00016163434371	992.124	844.195	832.739	919.717
PTBP3	10.7347	23.97375	17.1677	2.88154998896e-29	3.74768043154e-07	8.08918732194e-27	329.67	209.547	243.36	327.668
HK2	16.4233	1.08285	18.11035	5.76371732195e-20	4.85526161601e-25	0.0837501778566	306.202	331.895	173.066	306.535
HK1	23.722	21.04035	25.1341	0.460147859812	0.671717582235	0.735966005055	486.497	367.042	393.735	350.803
ATP2B4	17.3418	12.3248	26.5503	2.98270877063e-05	1.24541447886e-12	9.21037331151e-13	578.146	582.373	454.909	478.934
TFPI2	9.3479	7.6745	6.2353	0.289617171132	0.242371794434	0.106210746391	4.33776	1.00102	17.2398	1.00102
MOB3A	26.7605	9.8142	20.26165	1.6321506395e-34	2.19001959749e-21	8.25192255061e-13	2196.24	1976.69	1879.81	2148.31
PABPC1	85.0923	52.78945	78.8261	2.1259423919e-13	1.4389923404e-14	0.00447834159614	384.615	569.026	559.127	649.664
MAPKAPK2	52.4056	43.03925	41.80915	4.52893797129e-08	0.915116267445	7.49704718325e-10	637.874	510.188	408.862	459.914
PPME1	8.396	6.3803	7.0681	1.33631591226e-06	0.919974025242	1.95183437141e-09	326.222	283.734	277.394	248.142
DENND5A	12.2554	9.0088	17.1218	5.15197665992e-12	5.25336381623e-40	1.85474638552e-19	314.321	353.027	305.868	271.277
RTN4RL1	1.0512	1.00745	0.65795	0.000738215943025	0.218812207397	2.66712503425e-06	954.308	763.78	849.868	925.39
POLD2	31.8751	19.23435	20.0276	1.39124185244e-11	0.0618086660078	9.19837144656e-14	1058.53	1053.08	1065.87	1112.8
TSKU	11.9445	9.89105	5.2719	0.00632170101393	0.000345447206408	7.30253267245e-07	313.542	285.848	328.669	328.224
MAPK8IP3	9.5367	1.6943	5.93335	7.51478582982e-14	3.54914342168e-15	1.27606142831e-06	1789.38	1452.71	1542.58	1881.48
DICER1	3.8761	8.16225	7.1476	1.34095640231e-47	0.0757554601409	1.4621073573e-32	44.2674	36.148	39.3736	3.67042
ID2	78.458	47.06805	62.8054	7.46950466876e-09	0.000134177603573	0.00260359512469	74.743	61.5073	20.5766	84.642
MSN	130.2096	119.2284	166.62615	0.243540717373	8.42960378934e-08	4.65239554358e-06	66.846	108.222	76.0777	40.4858
PDGFB	16.011	12.1255	18.13905	0.000156445443935	3.85851762926e-06	0.328367518864	1539.68	1445.37	1367.51	1377.18
ORC6	0.577	0.1801	0.37515	1.62196597587e-07	7.11066443608e-08	8.37137231602e-06	175.624	131.69	25.4705	93.54
ORC5	3.9349	3.38435	3.696	4.2503588567e-05	8.79622969661e-05	0.460557587274	1.00102	1.00102	1.00102	1.00102
ORC2	4.2929	3.3874	4.701	5.67982211242e-07	2.65429182124e-15	0.00104946753127	89.3134	116.452	38.9286	21.3551
ORC1	0.6511	0.3117	0.6341	1.23867956027e-06	7.80307386088e-06	0.138744618787	498.175	486.274	423.544	445.344
RCC2	21.3794	15.839	18.7762	9.0326762909e-08	0.00133987947284	0.000484467050369	903.256	732.86	679.249	762.334
TCP11L1	3.0591	2.1856	4.3443	1.69651228614e-08	7.49322110518e-21	2.36997572722e-15	182.965	119.567	79.3032	55.0562
NCBP2	13.5663	14.8592	12.63375	0.665739239323	0.000657902734579	0.00799598917394	365.484	361.258	320.661	381.612
CNTROB	7.2455	3.9951	5.7372	5.58819309209e-21	1.57575693704e-11	1.6871803238e-09	1012.26	996.24	911.931	976.553
CXCL12	10.8785	39.08095	12.53615	4.80609048642e-23	2.92528617427e-17	0.344326277309	2.11327	1.00102	1.00102	1.00102
GAL3ST1	84.7061	6.95275	30.04695	1.43623295854e-22	8.28488391411e-16	1.38821411618e-17	1285.54	1052.85	941.406	1160.63
TRAPPC5	0.156	0.0787	0.1125	4.64744826884e-11	5.26599826823e-05	1.61656616884e-05	1199.11	1153.73	1036.84	1159.41
PSMG3	18.4534	8.82485	7.03895	9.31896002475e-16	3.85580721411e-05	1.52867151009e-27	1139.72	1116.92	1078.21	1281.31
NDUFAF4	5.6813	9.9328	5.40055	4.97502669997e-10	4.12843084406e-16	0.95766230479	1.00102	1.00102	1.00102	1.00102
PRKAR1B	8.8094	7.41535	5.47355	0.000534988507893	0.00501117003415	8.3467109275e-09	607.954	592.16	577.034	594.719
NOL6	7.5446	6.82565	6.5005	0.00178673709149	0.237044968826	9.37329213331e-06	513.858	367.264	399.63	504.96
NOL3	51.037	3.2378	26.1753	2.09710640532e-30	1.19849212805e-29	6.61246976047e-16	1670.71	1506.2	1315.79	1597.08
FRMD4A	1.8707	2.18945	2.70735	0.00261502876976	0.00336303001479	1.02874601619e-09	6.22858	112.448	72.741	48.0491
YLPM1	3.4599	7.0667	6.5315	2.19108136906e-48	0.0298354561774	1.21813277882e-41	198.87	181.296	129.132	182.186
CDCA7	0.9284	0.1847	0.8125	9.62093801359e-06	2.56742668498e-09	0.0729419132129	43.044	84.3083	19.0194	14.0143
NFKBIE	22.3662	6.54095	11.9709	1.89253777637e-25	3.14120664181e-09	2.89479842505e-20	1074.76	875.005	934.288	1098.46
CYB5A	38.9045	33.1373	36.35925	0.12312673934	0.794584022261	0.0329586590435	23.8021	4.33776	23.4684	26.9164
SYTL3	4.1996	1.8711	3.79295	2.80454981872e-07	1.19236013817e-08	0.196801415928	274.391	319.549	267.607	267.384
RELB	11.5122	3.9188	7.6379	1.26094513551e-29	3.18414944143e-10	1.51086853556e-17	959.758	912.488	936.846	828.402
HDGF	86.5534	72.25535	70.42475	1.98218235335e-06	0.403617715164	3.83627205565e-09	1116.81	1010.14	957.867	940.961
CRISPLD2	6.776	6.44055	7.03085	0.655863069027	0.971259382901	0.625283099993	724.74	677.47	625.973	581.594
MRPL32	15.1244	12.9264	11.1473	3.77168645954e-05	0.00398321933468	1.49226667721e-11	22.9123	3.67042	102.215	2.66939
MRPL30	6.8904	8.5428	7.45995	6.8603656617e-07	0.131280937919	0.000676672652017	157.049	138.03	136.361	192.53
COPS6	51.5311	32.01	29.51645	1.28018694204e-24	8.10956006551e-05	1.22758651729e-42	2344.95	2095.36	2124.06	2304.8
ZNF598	4.9421	2.85995	3.77225	1.97872872039e-18	8.22278359197e-09	3.51333081211e-11	2424.7	2234.62	2421.81	2518.02
VEZF1	11.6326	19.8158	20.5053	2.13540852763e-41	0.691100473939	2.10274886505e-53	423.21	329.559	308.982	435.222
TMEM45B	0.6845	16.05845	0.5935	1.90189897903e-46	4.16246527776e-41	0.0847666804745	53.0542	65.4001	3.55919	87.3114
CTBP2	7.1191	6.80725	8.11035	0.319907806926	2.70782351673e-06	0.000341587702143	246.363	87.2002	182.965	311.652
ELK4	5.1822	5.8023	8.1962	0.0156207396342	1.16627152764e-09	1.01599035365e-20	557.125	522.089	285.403	405.859
ZNF335	4.3628	2.30215	3.199	1.27467816098e-17	5.6246609188e-14	1.22819590633e-10	1387.19	1134.38	1002.69	1190.33
MFNG	9.877	3.75295	8.50755	2.12793201974e-05	1.52025133295e-18	0.0230111474029	1937.76	1805.29	1444.92	1639.56
ZNF330	10.3936	13.45105	13.0292	1.75085443866e-10	0.649488366	7.96027991876e-09	1.00102	1.00102	1.00102	1.00102
RPLP0	452.0099	171.33755	258.0227	1.15971739204e-18	7.77380053198e-10	4.93963899855e-15	1601.08	1465.61	1317.68	1416.67
CIB1	103.8964	62.93315	44.94805	1.40361586528e-11	1.34500403865e-09	2.2965743389e-24	812.83	815.5	530.542	651.777
PRIMA1	7.8769	0.94195	3.42655	1.21568621575e-05	3.2875501425e-05	0.0378740145421	65.9563	37.9276	76.1889	96.4318
TRIO	4.6241	3.5163	6.22875	0.000203745387858	6.68008838567e-15	0.00628360818879	305.868	158.94	157.828	183.298
TTC27	6.3971	5.67825	7.21165	0.000189290636703	8.97107481902e-14	1.09780949855e-05	82.4175	39.0399	6.56226	40.4858
MFN2	10.3766	19.57405	13.0315	1.83755355496e-46	1.06577591913e-26	4.16082184612e-05	954.642	751.212	802.375	829.625
SNRNP48	2.5179	2.83195	3.6772	0.00802313680474	2.43265983054e-08	3.06427237945e-18	1.00102	1.00102	1.00102	1.00102
KTN1	8.1629	19.0198	14.0418	2.53204612886e-53	1.8069098799e-07	1.79207370148e-23	113.894	18.797	64.3991	2.78062
DIAPH3	0.5363	0.6701	0.6736	0.127217807104	0.202479405482	0.00232569598454	1.00102	2.66939	1.00102	1.00102
ST3GAL4	4.4211	10.4992	3.42175	7.48150623878e-05	0.000850203710083	0.954115400797	243.916	181.63	111.558	169.062
SLC16A3	31.1006	2.43235	20.28665	8.2767862227e-31	3.84350197954e-31	2.44453551825e-11	2521.02	2210.37	2272.1	2802.75
ARHGAP35	9.0565	15.2378	14.83235	1.17697861769e-27	0.319535479585	1.86372998519e-24	746.429	735.307	736.419	658.895
IMPDH2	19.924	16.50225	15.503	8.55606152528e-05	0.174315590885	5.07113919429e-08	1372.51	1354.38	1165.97	1427.01
SLC15A4	19.4128	5.4191	18.10165	2.89250988673e-29	4.30475112463e-33	0.0810339345549	142.59	77.0787	153.045	177.403
SLBP	20.7991	21.9232	18.7608	0.303850785547	0.00323520467042	0.10580639332	1350.6	1304.55	1247.83	1290.99
RICTOR	2.8087	3.808	4.21465	8.57852183233e-07	0.000419123377577	1.11198124025e-12	1.00102	20.0204	1.00102	11.5674
PPM1G	30.3783	24.9471	22.34325	2.65659924423e-07	4.48957655482e-05	5.4556343005e-20	1214.46	1073.54	986.786	1164.41
GINS1	1.3171	1.02805	1.28105	0.00884862316196	0.00532037521989	0.0969904583029	140.922	227.788	130.133	146.817
LRCH1	4.8297	7.0543	7.52305	1.16984177763e-14	0.0131327189334	6.55196927353e-25	1.00102	1.00102	7.11838	1.00102
PTDSS1	11.778	13.87145	11.3626	0.134722339415	1.18836385147e-09	0.00972388147177	1.00102	3.55919	1.00102	1.00102
EVI5L	3.105	4.05685	2.2756	0.285672198596	0.000865937400218	0.0574043525192	1238.04	1162.97	1122.03	1235.93
BAZ1B	14.0665	14.0065	19.28155	0.317424199925	5.89969913807e-20	4.8158335739e-18	888.797	918.605	683.921	949.192
C3	198.7321	5.31665	144.54715	5.88057860727e-12	2.69047531944e-09	0.185800566858	1673.93	1286.54	1152.4	1329.58
FBXO45	2.3415	1.9631	3.0093	0.000184972664526	9.14364515373e-16	0.000187801245277	373.826	396.739	312.319	385.616
CP	27.1734	1.6104	35.986	8.21145872764e-08	8.43959482114e-07	0.131342397867	41.8205	1.00102	1.00102	1.00102
RMND5B	6.5208	5.82845	5.16605	0.000750523852857	0.0272840420936	3.51757867407e-08	922.386	824.842	723.739	860.212
AGPAT5	8.2335	7.7413	12.48645	0.130580300207	7.69614965099e-10	1.06174498822e-06	1.00102	1.00102	1.00102	1.00102
NIP7	5.5766	4.69785	5.14375	0.000119400196281	0.201753703661	0.00311730101369	849.534	777.572	666.681	836.299
TMEM158	1.0571	1.4049	0.3648	0.520174089269	0.000438943436094	0.075201990961	295.079	235.685	256.929	308.426
TFRC	8.1507	11.61515	13.12875	0.103045751557	0.00697386318608	7.93244251273e-06	485.829	319.882	324.442	440.005
C11orf24	14.0986	6.46645	8.14415	3.74413253337e-24	4.34489294807e-05	4.0073769066e-23	788.694	726.742	664.012	650.331
COL6A3	7.3064	2.89695	8.0032	0.0321486403033	0.000569611573101	0.212886792566	445.233	293.856	401.076	318.659
METTL2A	3.015	2.79235	2.54065	0.00111897959083	0.016654123893	3.64774370862e-08	327.001	291.631	165.391	288.406
UBR4	6.4301	9.77625	8.632	3.50362651981e-17	0.131314977037	3.59978987594e-10	1027.83	1093.34	933.843	1035.28
SOCS4	3.1729	5.4994	4.9001	1.68506756849e-33	0.434495708011	7.79371833959e-18	92.2053	78.8583	43.7113	34.5909
NFXL1	1.6326	2.09885	2.57745	3.25038393003e-07	0.000563553040335	5.79546540755e-18	1.00102	1.00102	1.00102	1.00102
CCNY	18.087	19.628	22.57655	0.0112412906901	0.00278874119575	8.54650956861e-09	1.00102	1.00102	1.00102	4.33776
TBRG4	14.0395	8.363	8.0912	9.41215398431e-22	0.574628363966	8.90111633029e-26	871.112	689.148	614.183	780.352
MRPL12	7.3674	4.0201	1.69825	0.000801159788931	8.08925875862e-19	2.57016681733e-08	2882.94	2599.77	2759.71	3081.48
CDC25A	0.3757	0.536	0.27105	0.341063274921	2.94971014753e-08	0.00096784730104	790.029	754.993	814.61	843.306
RNF44	14.8885	9.0621	13.1818	2.83730091563e-19	2.22484416257e-15	6.96082796605e-05	670.24	643.657	536.882	621.524
ITPR2	2.084	9.98605	4.51205	6.76482371967e-60	0.139431753476	4.38302308262e-09	75.5216	27.0276	112.782	117.676
ITPR1	1.4851	3.9446	2.685	1.90658151755e-24	0.35494760672	2.07310564733e-09	102.549	1.00102	18.3521	1.00102
LRIG1	3.8622	3.52055	4.96925	0.0171330811395	2.72722618937e-09	0.0225529181412	1.7796	1.11225	1.00102	12.0123
NCOR2	18.4041	8.4335	16.8368	1.84867864429e-23	1.26217069559e-20	0.00672625838554	831.627	787.471	697.49	730.858
GPN1	8.5296	8.70155	8.56865	0.2459566818	0.98288283962	0.175823226638	848.978	725.852	714.841	776.46
NFKB1	10.2335	10.28155	14.147	0.524238478866	6.78795715438e-14	9.87204777632e-18	1.00102	1.00102	3.11429	1.00102
NFKB2	26.6674	7.31215	13.3315	7.52270813769e-26	4.3022160962e-11	7.79440190604e-21	1388.53	1288.43	1247.61	1489.85
RAP2B	7.0301	2.7293	6.48535	1.64494103785e-18	6.26756965306e-18	0.880074434664	1.00102	1.00102	1.00102	1.00102
ZNF317	6.6155	6.907	7.74095	0.190738124026	1.04635931929e-07	2.45679482513e-10	667.571	620.523	501.623	640.432
KBTBD6	2.7352	4.5969	3.437	1.8652205062e-13	4.67875638665e-10	0.00138219084016	4.44899	1.00102	3.33674	2.55817
MTUS1	3.776	8.30065	7.064	5.26554543947e-33	0.876251845739	6.84962740304e-17	45.7134	40.2633	29.2521	10.7888
CD3EAP	1.1381	0.5093	0.71195	1.02341310811e-20	3.6001921779e-11	8.43905950204e-17	1279.86	1193.0	1031.72	1125.48
FAM20C	26.0961	18.66695	14.8088	6.96758035806e-05	0.000178195844572	2.04333993552e-12	538.884	519.753	494.283	517.64
C1QL1	26.9807	1.20185	2.21395	1.45069979324e-06	0.00284761644891	4.84009029554e-08	1376.29	1345.6	1190.22	1171.42
IMPAD1	14.1591	20.1319	17.51825	7.08570366257e-07	0.72660386023	0.000634606933468	1.00102	1.00102	1.00102	1.00102
ADARB1	3.5549	2.7308	4.8725	0.00332381251278	5.06891504122e-05	5.48044102698e-05	945.633	789.362	658.228	847.755
DSP	6.8561	31.01305	13.6303	2.75664036654e-63	1.39509369824e-14	4.88681041023e-10	1.00102	1.00102	1.00102	1.00102
TOMM5	0.3171	0.2539	0.26825	0.00104640780074	0.0866579644001	0.598714495614	12.5684	46.3807	60.9511	74.1869
PDAP1	42.9532	28.6575	29.1171	1.67714541851e-24	0.943990335214	1.11909342524e-31	1830.54	1515.66	1478.62	1548.36
CCBE1	0.0773	1.7244	0.0824	7.42461679215e-09	0.0017978280816	0.294234009294	2.44694	2.00204	42.7103	52.0532
PDE10A	0.5297	1.70445	0.8115	0.244519033459	0.610128594029	0.111298073267	61.1736	39.0399	2.44694	33.3674
LMO4	6.5347	7.6632	5.87405	0.0374787821524	1.39344620778e-09	0.00400499102857	1.00102	1.00102	1.00102	1.00102
GEMIN7	0.2994	0.08735	0.1543	7.61333474842e-15	1.91188326187e-09	4.47369404808e-07	1237.15	1034.5	954.308	1086.67
GEMIN4	3.4934	3.58805	4.18715	0.474832723071	0.020624023577	0.000558279760412	649.441	503.181	567.357	498.62
GEMIN5	5.3796	5.41165	7.65015	0.181476713776	6.18747106968e-18	1.17492970139e-21	35.0358	9.12043	13.0133	71.5175
SPNS2	19.367	33.45695	16.14655	1.45576768766e-14	8.53862519899e-20	0.0329057119807	1129.6	1128.71	1121.37	1302.11
AFAP1	0.7336	0.7424	1.46805	0.903256066039	7.2392991561e-13	5.94176819446e-16	296.636	185.3	301.864	196.979
DDX17	49.7771	42.54805	63.9606	0.000279997509297	1.69566686536e-11	2.9120061455e-06	1146.84	954.419	925.501	1004.8
DDX18	9.3272	10.23675	13.5663	0.000586840449814	1.34992908481e-18	1.28278770905e-35	1.00102	1.00102	1.00102	1.00102
TRIP10	22.8626	9.80205	16.57775	6.64055845113e-23	7.09296749083e-11	7.01310937832e-15	1709.19	1400.32	1259.4	1403.21
NCLN	22.9708	11.31315	13.19815	7.73737161229e-25	0.000183778971204	1.72176969199e-26	1607.98	1413.0	1520.0	1603.53
EIF3H	34.0675	30.35885	32.35355	0.000208758696323	0.0444676990363	0.00585030776951	1.00102	1.00102	1.00102	1.00102
EIF3J	16.9865	21.4387	19.60035	1.17498754338e-08	0.0858400976948	2.85853495706e-05	206.655	139.921	135.917	200.761
EIF3M	13.549	13.2936	13.2507	0.0063880705442	0.0270989499253	0.410373721006	62.3971	91.2043	46.6031	1.00102
EIF3B	25.1075	14.4869	19.47575	4.98035245955e-18	3.96436711078e-14	7.09701973803e-09	1150.95	978.11	1034.95	1154.73
EIF3E	8.1242	5.80615	8.157	2.87647928162e-10	4.38683766822e-13	0.109717436498	1.00102	1.00102	1.00102	1.00102
EIF3G	35.44	23.76355	24.09635	1.17717715852e-22	0.818916251549	4.42242791125e-29	1644.01	1635.78	1645.12	1785.6
ARMC10	8.9816	7.2449	8.79635	2.0218188543e-08	6.18213740189e-08	0.162145426795	286.404	229.568	221.115	197.201
NOL10	6.3449	6.49435	6.41925	0.910128477841	0.910262594709	0.985821462495	85.643	174.623	201.762	218.668
WT1	0.2237	2.5534	0.07505	1.78033990262e-18	1.79187232225e-16	0.323405428178	104.106	216.332	63.6205	149.708
NME1	5.4213	1.7058	1.6142	8.07358738462e-11	0.774712403189	1.01134122501e-15	326.445	391.4	318.214	488.944
CSTF2T	9.0328	13.6758	11.84775	3.35394368337e-37	6.20092199912e-11	1.84201695301e-25	1.00102	1.00102	1.00102	1.00102
CCL2	43.594	25.5919	25.07495	0.000956888592944	0.381799119954	0.0240198874932	187.636	254.037	156.271	225.786
PPP1R14B	45.4054	15.7227	15.9009	1.12468380595e-19	0.634949013243	1.08236429967e-27	1501.76	1451.93	1389.42	1546.8
CA12	107.2772	177.7609	101.5641	0.00204898335949	0.0340709324729	0.754443586323	302.309	381.612	369.155	397.74
RALY	26.3975	14.11475	14.2115	3.97146463771e-33	0.40456421301	1.42608037546e-47	663.567	619.188	608.733	522.645
SRRT	21.1696	14.5348	14.77265	1.39629626775e-13	0.785100756375	9.7650020209e-18	2092.14	1963.34	1815.41	2012.61
FGFR1OP	1.5521	0.63555	1.565	1.50750239042e-09	1.03545633981e-13	0.599370646845	198.536	136.028	77.8573	91.6492
ALKBH2	7.9492	3.66085	4.5232	8.33568829002e-21	0.000446478649408	2.19187768869e-22	387.618	311.095	367.375	456.911
RALA	15.1246	13.3952	17.40515	0.000902415957807	8.62962423021e-08	0.0231825098464	69.0705	98.1002	88.09	149.931
TNIP2	18.4442	10.435	10.0589	2.49935216631e-26	0.14257245799	5.60648744878e-39	1002.8	912.376	721.181	911.709
PVR	7.1346	6.44515	6.5361	0.00979051668579	0.235711277597	0.0266692672392	951.416	757.329	650.776	824.509
ERCC6L	0.1857	0.05825	0.19345	0.000460109363968	3.64337110831e-05	0.682314574807	188.86	100.547	116.23	148.93
TRMT5	2.7114	3.8328	3.6532	5.2671308654e-17	0.129133104939	2.45564658803e-12	1.00102	1.00102	1.00102	1.00102
SFXN3	24.4748	9.11705	18.5437	5.36743483348e-35	1.29928878839e-19	1.3199698527e-08	842.082	728.744	700.604	870.445
TRMT1	14.0235	4.36265	6.68475	5.8555754222e-27	2.52943379871e-16	8.47232895919e-26	1498.09	1502.98	1479.51	1576.17
RNF149	21.6224	7.95105	19.96985	9.62356953233e-36	6.20581186898e-22	0.0664360136161	111.336	158.273	75.2991	180.406
MGLL	30.8633	18.6075	27.4862	3.23779237702e-11	3.56434442931e-08	0.0017086622189	454.909	435.556	418.65	465.03
FAM219A	10.9211	5.0521	10.89375	1.37940244868e-26	8.58483494004e-29	0.266512075326	394.959	344.463	381.946	391.733
PM20D2	4.4087	6.8808	8.0009	7.35379873966e-08	9.77020777355e-05	5.06707543156e-20	42.1542	20.9102	40.2633	2.66939
FAM210A	5.3107	5.244	7.19045	0.0952605913994	1.347649856e-14	7.09690612198e-12	19.798	1.00102	8.23063	1.00102
PPP1R3C	26.2342	6.76605	26.57195	8.82511811027e-15	3.95079808764e-11	0.805279195922	191.863	136.695	51.0521	116.897
PPP1R3B	19.5227	7.6979	22.3942	3.64929158168e-15	6.0089375122e-17	0.149392698518	67.1797	51.6083	33.0337	98.2114
TRIM16	1.4773	0.9831	1.3699	1.86718792469e-07	6.0446073899e-06	0.00651839779271	66.4012	112.337	60.2838	72.1848
PPP1R37	10.4801	4.39785	6.3079	2.65713825018e-22	3.71789396497e-10	5.32324899762e-17	1202.67	1033.83	991.568	1116.47
RAI14	9.6108	10.39415	12.92875	0.427148972008	2.01475511504e-05	1.48541631194e-06	20.0204	107.777	98.4339	44.1562
MYADM	27.8123	16.098	33.4527	3.68849102905e-05	5.60812326274e-07	0.364923431464	829.403	745.428	649.664	751.768
GFOD2	4.2176	3.7213	4.22255	6.8106949217e-06	0.00026568841469	0.346488501466	1160.41	1100.12	945.41	1116.36
FOS	73.4968	176.7518	81.24335	4.51188105787e-05	0.00234195352871	0.476111011293	230.569	158.606	134.359	267.051
CASK	1.962	2.449	2.6318	0.531606365627	0.00160063976628	0.00120869012485	100.325	105.552	102.883	26.1378
THRAP3	27.6108	37.96115	35.3672	9.22087688531e-24	0.010549017625	1.2075507671e-22	843.639	622.747	526.538	645.326
EFHD2	44.9763	11.53795	22.3802	2.59552090868e-31	7.74076048608e-14	3.10954749111e-25	922.609	839.302	712.617	692.707
EFHD1	16.9034	130.0208	17.2403	2.44536511922e-77	5.82207935775e-48	0.47623097888	494.394	321.217	285.069	338.679
KRCC1	20.4244	20.6216	19.6119	0.585956910155	0.744877110985	0.832103014373	90.8706	78.6359	10.6776	21.0215
TPST2	5.4632	8.77795	3.8652	0.220999432131	6.43630622925e-07	0.00474795288363	509.075	453.018	436.223	424.99
MCM7	19.138	8.9531	16.18135	2.04974394788e-23	1.10155578358e-17	2.41607024181e-06	2403.79	2127.51	2177.78	2346.06
MCM6	7.9714	6.3016	7.5156	4.31811401293e-06	5.9028324191e-05	0.135621017525	1.00102	1.00102	1.00102	1.00102
MCM4	4.2125	6.05285	4.39965	0.120402412189	0.0027248586771	0.746141976084	413.422	409.752	372.269	507.073
MCM3	17.8664	21.118	18.77265	0.0019835987794	0.00019371685558	0.514585318082	35.4807	7.56328	52.943	119.789
DUSP16	5.2975	8.6576	8.38995	1.97611857082e-18	0.756802383016	1.32843938688e-21	146.817	34.0348	154.269	276.505
PUS7	3.9634	2.2885	4.37005	2.8208125568e-14	2.91408986519e-18	0.00239263508115	191.418	110.224	140.254	100.436
ZNF143	3.6729	3.79875	4.74735	0.484746105207	7.33446949722e-14	3.02499860653e-18	350.914	390.621	291.631	252.258
ZNF146	14.4814	18.2237	21.13485	8.85101066059e-05	9.35771567901e-09	5.19024167903e-21	608.065	587.934	454.798	588.601
PYGL	15.6856	3.4686	14.32115	4.54820157451e-26	2.65911702149e-24	0.0111339828952	71.0726	80.9716	106.664	82.1951
PFAS	4.0914	4.71605	4.61655	0.303943190821	0.50485168874	0.521098709256	1375.63	1203.78	1247.5	1276.97
DDX3X	16.5985	22.85825	27.27575	3.58741548974e-17	5.96957235873e-06	2.28762634794e-36	179.517	169.618	177.181	206.322
RANGAP1	11.8143	13.2241	8.01145	0.683110769095	1.87207879405e-23	1.19499968932e-10	1246.5	1078.32	1157.29	1161.85
BAMBI	8.4211	14.98705	9.5726	9.03989987473e-05	0.000431142468578	0.393256920358	145.259	32.9225	13.7919	39.7072
SLC19A1	1.5705	0.8296	0.93115	1.97083859157e-16	0.00292479717257	1.24878882987e-11	1205.9	1035.84	925.056	1092.34
APLN	31.1319	5.87705	30.34575	7.11219060771e-16	2.440710558e-13	0.452599026668	112.559	168.728	94.0961	46.9368
CDC20	3.632	0.77245	1.5756	3.41058773571e-07	0.00114740158689	1.94557031478e-07	1603.86	1529.23	1360.28	1455.04
FYTTD1	8.8817	10.98445	12.0902	7.72321305743e-10	0.487807040065	6.73833774375e-14	366.374	387.396	239.133	370.601
TNPO2	14.544	13.0568	14.03055	1.43969207789e-05	0.00325875001133	0.0102772144609	1895.38	1754.57	1675.71	1947.32
